id_usuario,ids_restaurante_favorito
73367,7098
73367,7707
73367,79
394632,6959
394632,7190
394632,7505
394632,8326
394632,8336
394632,9306
394632,10158
394632,11446
394632,117
394632,13416
69316,6611
69316,6611
79469,7069
284588,4056
284588,68
50083,12996
50083,6000
424926,983
9ae27262-df4f-47bd-854d-3caf68d5f4da,519
5,1060
5,2876
5,6481
84377,104
84377,674
624170,10720
624170,14150
256260,14094
167256,12096
65032,12376
65032,13334
65032,1457
65032,14934
65032,15106
65032,15154
65032,1849
65032,200
65032,231
65032,2775
107432,12740
107432,10322
107432,1858
107432,5682e752-8178-af50-0b73-5670375683f1
43673,1021
43673,1935
43673,2171
43673,292
43673,412
19911,2309
19911,13608
19911,10834
19911,226
19911,7717
19911,7926
10549,1125
10549,3998
10549,48
10549,7098
10549,755
286222,10086
453172,2957
31618,1475
78733,3601
78733,3933
40272,1917
40272,9448
13346,7312
53923,131
271614,11496
271614,177
271614,2070
625334,441
41094,11954
b3a5cb30-82e3-4e27-a5c9-14284c49c455,2399
79523,377
19028,1445
19028,1461
19028,2782
19028,2865
19028,3922
19028,7157
68695,1626
225224,8986
111324,1182
111324,48
21107,5134
259884,10860
259884,13446
259884,13740
259884,13828
259884,13970
259884,2268
259884,441
47546,48
47546,6319
60373,3110
30540,770
47903,3901
47903,10256
47903,10336
47903,1204
47903,12190
47903,13366
47903,1350
47903,1510
47903,1542
47903,2797
133844,104
133844,1336
133844,3199
133844,499
133844,674
133844,675
133844,8196
65327,10322
65327,1060
65327,392
65327,42
65327,48
65327,5138
65327,6374
65327,7530
65327,7645
65327,772
247018,10246
247018,755
247018,7812
247018,9124
82845,3177
77312,2215
77312,48
175a9ab4-6de0-4da4-bc8f-7a8817fa92d2,1867
175a9ab4-6de0-4da4-bc8f-7a8817fa92d2,497
540084,2796
540084,6853
151302,7865
262154,10108
262154,10206
262154,10216
262154,1103
262154,11262
262154,11288
262154,11496
262154,11878
262154,11890
262154,11948
71500,10112
71500,10158
71500,1723
71500,2166
71500,6847
71500,8432
71500,8986
296062,14992
236342,14640
236342,4108
373104,177
373104,2634
56706,3247
19407,9558
83361,7752
3688,3177
3688,4056
3688,6604
3688,770
3688,772
46318,1006
46318,206
46318,755
46318,7784
46318,8274
93728,12054
93728,15192
76597,12096
76597,9838
76597,2579
76597,13516
76597,2204
76597,304
173160,6839
173160,10874
173160,2374
37479,2453
37479,7245
7331,10158
7331,10436
7331,10922
7331,11140
7331,114
7331,11504
7331,11566
7331,11890
7331,12742
7331,1380
28350,11766
28350,163
28350,217
28350,253
28350,2997
28350,3469
28350,3610
28350,3998
28350,48
28350,6481
73969,236
73969,650
73969,7058
10952,598
10952,7693
60938,192
6174,1460
6174,1887
6174,6768
727,1599
17675,2703
47086,14238
47086,2226
47086,9978
128910,9722
126106,499
126106,6391
48770,7148
48770,10878
48770,4078
48770,48
122476,3259
32340,1139
32340,6749
32340,7707
32340,7710
32340,9582
300930,10132
300930,10430
300930,10448
300930,10900
300930,10912
300930,1182
300930,122
300930,1264
300930,13062
300930,1307
377858,274
381842,11226
381842,8310
330308,12018
330308,3026
330308,3147
422900,372
422900,82
37582,10400
37582,7747
67627,1059
67627,2042
31398,1424
31398,1510
31398,2356
31398,2750
31398,2901
31398,3450
31398,360
31398,4040
31398,6975
31398,7296
261110,10878
261110,128
19232,7706
5675,11668
5675,12666
5675,2662
5675,2825
5675,3259
5675,3890
5675,5144
5675,6602
5675,7189
5675,87
125898,10058
125898,11288
125898,14220
125898,2707
125898,3381
125898,3950
125898,6714
60898,15054
60898,214
60898,15062
60898,10042
60898,10508
60898,1136
60898,11570
60898,11616
60898,11878
60898,12008
93020,3144
93020,48
519766,1735
519766,2034
519766,3896
519766,6879
519766,7632
30606,1006
30606,2116
30606,253
30606,2605
30606,2862
30606,3610
30606,48
30606,592
30606,79
30606,80
79885,10106
79885,10528
79885,2988
79885,7504
7109,12624
7109,12770
7109,12790
7109,12846
7109,12912
7109,12996
7109,13062
7109,13106
7109,13334
7109,13368
13432,6131
300986,11166
300986,11878
300986,12000
300986,12044
300986,12810
300986,14368
300986,14480
300986,1647
300986,1912
300986,1980
142818,9022
100750,4716
77723,3995
272846,14266
272846,219
272846,2579
272846,2865
272846,9588
272846,11890
272846,14112
17897,10738
17897,11344
17897,1410
17897,187
17897,217
17897,3336
17897,340
17897,377
17897,4112
17897,6319
39113,2166
79907,13624
79907,14390
568832,14266
11909,4058
11909,6962
11909,93
154698,7530
677372,15208
79549,1153
79549,1182
79549,9716
89816,9748
79017,1961
31176,3899
31176,48
31176,5535
31176,7143
31176,1225
31176,3163
6891,10186
6891,11948
6891,3896
6891,6350
8176,1510
79980,ac2b577c-3637-e8c4-80e5-565dff5b53a5
79980,10874
59994,6390
74767,2053
233740,1103
119084,35
49354,5144
12311,3378
467328,3373
478414,1037
478414,10530
478414,11878
478414,11954
478414,13686
478414,14306
478414,14608
478414,2053
478414,2135
478414,250
34402,6406
76780,9582
65318,2116
65318,3610
81597,9176
208946,8078
208946,1958
74462,418
74462,6902
138406,9796
22471,10106
28639,3348
360468,11110
360468,2134
360468,3177
360468,9556
326858,9074
472018,9588
111440,9922
111440,6446
358176,15746
358176,1103
52473,10942
52473,2053
52473,2630
52473,2634
52473,3450
52473,6604
52473,7191
52473,7340
52473,7789
52473,8742
540884,10798
540884,12846
540884,12898
540884,12920
540884,3003
540884,3469
540884,3686
540884,3998
540884,6348
540884,6636
104276,2166
48879,293
48879,125
48879,2707
74297,1103
120564,7530
120564,9386
5129,9716
589acc7d41f64,2327
215908,225
215908,3268
215908,749
331272,1142
262692,2438
262692,515
262692,94
67965,11570
67965,2070
67965,2139
67965,4108
318284,8562
318284,499
539654,200
539654,363
286320,1912
286320,2865
286320,746
9996,11140
9996,12846
9996,1297
9996,1384
9996,145
9996,2163
9996,226
9996,2327
9996,48
19659,6837
40996,10470
40996,11688
40996,3450
40996,9588
85240,648
271682,11288
271682,7
9717,1187
9717,241
9717,2153
9717,1019
9717,11890
9717,14150
9717,1775
9717,2907
9717,738
9717,783
42308,14486
42308,8534
76444,7297
565078,2051
565078,11766
565078,15242
565078,288
39388,10084
39388,2941
39388,6706
39388,9854
73187,551
23768,282
719400,14858
719400,7157
11273,7710
368412,10622
368412,11766
368412,12000
368412,486
368412,5132
368412,7130
368412,8168
368412,8436
54202,7098
54202,7098
5723e9fb81232,1964
5723e9fb81232,841
5723e9fb81232,9824ee8f-92d8-5007-be96-56730a48be62
258962,10876
217784,12836
475426,2865
34511,231
34511,246
34511,567
109526,4072
109526,6858
36587,10192
36587,11322
36587,7340
36587,7744
36587,8214
115746,10886
115746,2883
456522,396
456522,7889
279616,7074
9705,82
9705,82
54282,288
54282,14572
54282,6318
271380,10142
271380,713
46540,7673
555e788c78a56,1709
555e788c78a56,1514
555e788c78a56,6755
555e788c78a56,4191
555e788c78a56,8214
555e788c78a56,393
555e788c78a56,6ed2026c-1b40-395b-f25f-5720eb6787b2
555e788c78a56,7686
555e788c78a56,236
555e788c78a56,12508
135024,6802
135024,8214
135024,2818
135024,3003
135024,6469
135024,6680
386658,10878
386658,11054
386658,11262
386658,11688
386658,11776
386658,11954
386658,12498
386658,12668
386658,12788
386658,1376
274608,1
274608,6755
203680,1576
203680,217
203680,3271
203680,7098
203680,9942
39803,10124
82446,3362
82446,3870
82446,4422
141422,104
141422,1485
141422,468
141422,499
141422,545
240568,15396
111138,3202
36528,104
36528,2734
177692,237
18400,1961
18400,2432
18400,300
18400,48
18400,5851
18400,6131
39206,9646
7744,14524
141142,2969
154012,7776
209746,2010
209746,2134
209746,4108
209746,6219
209746,9796
444826,10878
299194,6423
23961,274
23961,545
23961,8744
23961,9754
122762,3948
61624,10686
61624,182
61624,250
61624,304
61624,326
61624,389
61624,447
61624,802
73308,12670
73308,11860
126940,117
126940,14154
126940,14486
126940,14958
126940,15048
126940,3842
126940,6350
126940,7746
126940,7776
126940,8336
139800,11424
139800,12508
139800,198
139800,252
139800,2605
139800,3610
139800,486
139800,6303
139800,7240
139800,81
30629,2605
30629,3003
30629,5535
30629,99
23927,1879
23927,251
23927,932
56001,6318
81432,3367
47971,3348
47971,9996
47971,10108
38375,2865
38375,7157
38375,9628
239342,3450
90016,3258
90016,4056
6206,10046
6206,10062
6206,10084
6206,10098
6206,10106
6206,10180
6206,10220
6206,10272
6206,10322
6206,10344
104228,8748
136580,10192
8201,200
8201,3965
8201,7024
8201,8106
8201,8436
8201,9212
8201,93
8201,9628
8201,1518
501332,15110
270460,11698
270460,12100
270460,14150
270460,2116
270460,2825
270460,393
270460,5535
270460,6802
270460,863
270460,9150
139192,2953
620082,11166
620082,11890
453072,7245
4025,1
4025,10750
127060,10586
127060,293
127060,7612
127758,236
418656,6937
418656,7782
78854,1735
78854,8986
282632,7058
22038,8986
22038,9598
22038,9620
22038,2397
22038,3477
22038,4758
22038,7190
22038,7595
245648,2053
245648,3610
245648,7708
137094,13334
137094,14306
137094,14324
137094,154
137094,237
137094,3348
137094,8738
572326,979
80376,1980
80376,2630
80376,6390
80376,7312
199594,11954
199594,12376
199594,214
199594,2184
199594,2325
199594,6302
199594,7782
199594,841
6271,3977
183504,12100
183504,1761
183504,1980
183504,246
183504,2589
183504,2662
183504,2782
183504,3028
183504,304
183504,4035
75807,2322
597574,13612
29088,9060
29088,9230
82676,1182
82676,125
574098,13336
574098,1425
574098,1518
574098,2086
574098,3257
252784,386
252784,9448
103948,209
55236,2832
33090,11140
33090,13062
33090,13608
33090,225
33090,6481
33090,8562
565394,10688
565394,12846
565394,38
565394,59
565394,7058
565394,7134
565394,8512
565394,9688
72654,6293
398972,11424
398972,1410
398972,236
398972,251
398972,2953
398972,536
398972,59
398972,755
398972,9070
277690,10874
277690,12458
343656,468
343656,6318
343656,6725
556506,10686
556506,11140
556506,11878
556506,12982
556506,14116
556506,14154
556506,14562
556506,1867
556506,198
556506,217
75935,10108
75935,10878
75935,11140
75935,14902
75935,226
75935,4191
75935,5144
75935,612
75935,6302
75935,6481
68836,1000
68836,10180
68836,10446
68836,10464
68836,10750
68836,10766
68836,11356
68836,1479
68836,1485
68836,1613
147214,2166
35385,3348
122166,200
122166,410
122166,8738
37942,3089
37942,3867
37942,650
206668,1246
206668,12956
206668,14116
206668,15508
206668,177
206668,261
206668,2848
206668,3219
206668,3416
206668,3829
03f9c9b2-5440-4d4e-a65a-d5a1b1e828f7,48
03f9c9b2-5440-4d4e-a65a-d5a1b1e828f7,651
03f9c9b2-5440-4d4e-a65a-d5a1b1e828f7,980
03f9c9b2-5440-4d4e-a65a-d5a1b1e828f7,56f245bc-9d2b-acaf-4329-560414054961
28016,8436
117062,10062
117062,10064
117062,10068
117062,10098
117062,10158
117062,1031
117062,10370
117062,1182
117062,1328
117062,13468
299540,8432
73632,1461
73632,200
73632,225
73632,2265
73632,3003
73632,6858
73632,713
73632,8562
271472,13416
271472,136
271472,1683
271472,246
271472,2919
271472,3596
271472,6738
271472,7873
271472,827
271472,8546
628760,1102
217952,10882
293162,1057
293162,13526
293162,1558
293162,319
293162,537
71384,10106
71384,250
71384,3257
71384,6219
71384,8310
404096,11502
384584,2481
384584,3961
6322,10168
6322,9556
32061,1186
32061,1297
32061,206
32061,2531
32061,2605
32061,2933
32061,376
32061,3875
32061,388
32061,489
3539,08a12d8c-a289-4ed5-9a0d-57ce2e3deb1a
3539,3218
3539,4656
3539,48
104988,2053
454760,10476
454760,214
454760,241
454760,2649
454760,2650
454760,3195
454760,744
454760,8562
454760,9804
451096,3418
41727,10062
41727,1060
41727,11566
41727,11890
41727,12758
41727,12840
41727,1518
41727,1668
41727,2138
41727,253
102844,1438
102844,9676
105152,6755
126312,93
126312,1961
126312,2670
126312,2734
126312,2865
126312,3367
160962,4078
160962,6000
85249,112
85249,1638
85249,2796
85249,2945
85249,3414
85249,700
83f1d8c3-7371-4435-9d57-6b1e9171eaac,4afe1510-4564-4009-8feb-f7158ff789d7
83f1d8c3-7371-4435-9d57-6b1e9171eaac,15106
83f1d8c3-7371-4435-9d57-6b1e9171eaac,9418
83f1d8c3-7371-4435-9d57-6b1e9171eaac,a4168b87-3f07-4005-97b0-83bf1f01d9d7
140168,11528
80946,7497
679072,14524
679072,3147
36629,10062
36629,10112
36629,10886
36629,11380
36629,11412
36629,12100
36629,12162
36629,122
36629,12598
36629,12816
84379,4010
123888,42bb66f1-8c93-11e6-9f54-a0a8cd25e2c5
123888,9588
44183,2921
142588,301
142588,415
142588,545
142588,612
142588,6131
361136,1271
81545,12996
81545,13332
81545,1403
81545,1912
81545,3824
81545,396
81545,3995
81545,6302
81545,6755
81545,7340
540170,4034
117420,13704
3631,14116
3631,6328
209424,9038
19336,492
269090,3412
43610,10876
43610,11342
43610,11408
43610,152
43610,3268
43610,3592
43610,3901
43610,6482
77495,1912
13429,12188
18941,386
217472,10086
217472,6477
120984,2265
24017,12698
24017,48
24017,493
74887,13684
74887,6839
7d8c2c4e-fdb5-4721-b717-718c55346496,14364
7d8c2c4e-fdb5-4721-b717-718c55346496,11892
7d8c2c4e-fdb5-4721-b717-718c55346496,253
7d8c2c4e-fdb5-4721-b717-718c55346496,12100
7d8c2c4e-fdb5-4721-b717-718c55346496,8214
7d8c2c4e-fdb5-4721-b717-718c55346496,10202
7d8c2c4e-fdb5-4721-b717-718c55346496,9908
282136,14154
282136,6406
282136,7500
153640,2945
153640,6684
59702,6116
59702,7686
59702,9234
673672,1728
63399,42b4b36a-8c93-11e6-9f54-a0a8cd25e2c5
63399,42efe068-8c93-11e6-9f54-a0a8cd25e2c5
63399,42aeef2e-8c93-11e6-9f54-a0a8cd25e2c5
63399,15668
63399,7098
63399,407
63399,2855
63399,6863
63399,3252
136752,1380
136752,2265
136752,392
136752,3937
136752,4026
136752,6303
136752,6442
136752,7240
136752,755
136752,7712
20040,48
20040,827
23400,3243
12069,6477
12069,3202
12069,10436
12069,11344
12069,11424
12069,1182
12069,1315
12069,14696
12069,166
12069,225
44727,13618
103994,1445
103994,2218
103994,2782
103994,2811
103994,6551
103994,7500
103994,8446
40942,136
40942,138
40942,8336
5383,48
61433,10728
20798,10322
20798,10436
20798,11688
20798,12002
20798,12498
20798,2247
20798,6697
20798,6780
20798,6802
20798,8748
71578,1935
71578,3300
71578,9178
278528,104
278528,231
278528,3259
278528,7312
278528,81
151518,10476
151518,125
151518,3026
151518,389
151518,8562
309964,12758
557504,14398
33959,10880
33959,12002
82815,3121
260930,436
260930,4700
260930,7130
260930,9838
16460,6791
227044,6116
227044,855
443662,14866
329860,14882
595252,11890
595252,8362
171454,9136
105396,1179
58291,10714
58291,1518
58291,2796
58291,2969
58291,6352
58291,7070
58291,7340
58291,8214
3806,3118
198648,3601
708748,1039
7751,1099
7751,2711
7751,4758
7751,6481
7751,7312
7751,793
177602,152
177602,2082
177602,2589
177602,2728
177602,2911
177602,339
177602,3935
177602,6739
177602,8608
177602,8900
84358,359
13713,1103
13713,12788
13713,1887
13713,1958
13713,2139
13713,2166
13713,2682
13713,3271
13713,340
13713,395
267862,3890
384916,11056
384916,12464
384916,2865
384916,3906
384916,6370
384916,7887
384916,7899
356890,12376
356890,1239
356890,1425
356890,7312
59649,3896
59649,5369
169124,11688
169124,183
169124,2662
169124,412
169124,9460
6894,15034
6894,e89280dd-a7f2-d1e7-733d-5602f5157b8c
6894,10688
6894,1809
6894,2664
6894,3217
6894,3362
6894,4086
6894,6786
6894,6923
625564,301
458724,6303
485442,4191
172664,3268
172664,7190
328882,10052
328882,11322
328882,12816
181272,8144
181272,48
181272,1510
181272,3026
70360,10830
70360,11132
70360,11664
70360,117
70360,14214
70360,1758
70360,2139
70360,2267
70360,2734
70360,329
743257,61bfe51d-5433-dbc9-628e-5602f26d67d5
81567,6318
81567,651
21549,13558
21549,15602
21549,177
21549,1885
21549,2004
21549,2740
21549,2796
21549,3343
21549,378
21549,429
83492,12904
83492,2139
83492,2865
83492,3016
83492,3901
83492,411
83492,6026
83492,6331
83492,6481
83492,7312
83123,7074
314946,131
314946,13300
99524,3280
82391,1042
82391,1051
82391,1405
82391,1751
82391,2133
82391,2901
82391,3361
82391,372
82391,3901
82391,470
142566,12100
142566,2138
142566,3367
142566,389
142566,3965
142566,411
142566,5133
142566,7069
142566,8214
142566,8438
24111,5198
24111,6392
24111,7811
24111,846
2126,3271
50672,125
50672,2988
6554,12636
77284,7115
15485,1151
15485,11570
15485,1410
15485,15604
15485,2511
15485,2825
15485,2862
15485,3896
15485,4191
63890,1187
63890,4439
63890,8272
15553,10172
15553,10196
15553,10458
15553,10898
15553,11970
15553,12440
15553,12752
15553,13762
15553,6116
15553,6938
47708,3047
401008,14368
3661,228
3661,2782
3661,340
3661,48
3661,6131
11859,178
726276,15152
51506,11142
ce29f3dd-ab3b-4660-88b3-86058ef5e260,3946
ce29f3dd-ab3b-4660-88b3-86058ef5e260,15242
ce29f3dd-ab3b-4660-88b3-86058ef5e260,6755
ce29f3dd-ab3b-4660-88b3-86058ef5e260,217
219100,11398
219100,12046
219100,5144
219100,713
219100,831
623838,10064
623838,10726
623838,11820
623838,12100
623838,12816
623838,12920
623838,14160
623838,15396
623838,3367
623838,81
88894,3867
88894,7783
25602,3091
338090,1103
20965,8346
83728,7686
312144,9826
45565,7115
45565,747
67130,131
76277,8512
72643,10888
72643,1246
79100,11964
709320,13602
709320,2444
709320,4010
709320,5132
4268,10190
4268,2907
4268,2992
4268,48
4268,6482
4268,68
4268,6999
4268,9628
83901,1203
83901,1887
443596,312
536416,2397
383482,11948
128092,11322
166124,217
166124,2734
166124,410
105750,713
105750,48
432784,2004
89120,7608
217944,1709
217944,2988
217944,7201
409918,2715
409918,288
69315,1470
165962,10516
165962,12988
165962,14390
165962,232
165962,2782
165962,3378
165962,4108
165962,48
165962,5132
165962,59
82215,10062
82215,10112
82215,11570
82215,1246
82215,12788
82215,13106
82215,13416
82215,1410
82215,1751
82215,2142
62084,6954
94878,10920
94878,3259
94878,4191
94878,6314
94878,8078
3334,8512
183158,13612
183158,6302
457066,217
457066,648
457066,6509
457066,7092
457066,8312
457066,9036
195076,11594
195076,11664
195076,12698
195076,13550
195076,13716
195076,1380
195076,13910
195076,3306
195076,3966
195076,7707
209814,3026
209814,6755
209814,84
417912,12904
417912,468
7831,10726
7831,12008
7831,1264
7831,2053
7831,3854
7831,5851
7831,7193
7831,772
7831,863
7831,9230
173390,12598
173390,12788
173390,12812
173390,12846
173390,208
173390,217
173390,2605
173390,2839
173390,2845
173390,35
274204,10830
274204,11140
274204,11644
274204,14076
274204,14264
274204,14390
274204,14444
274204,14502
274204,14524
274204,2782
10470,2662
16419,10154
16419,11322
16419,11412
16419,124
16419,125
16419,12582
16419,12902
16419,13612
16419,1723
16419,1958
272414,1576
272414,3829
58f365a53a125,14870
120026,104
120026,493
84389,7150
72354,11686
72354,3918
183994,9230
121618,104
121618,499
121618,2988
121618,6755
121618,3026
121618,1867
660958,7849
166674,7036
201762,10108
201762,11140
201762,11600
201762,7782
201762,8562
48469,447
48469,6382
48469,7830
48469,8742
711362,2115
711362,6962
711362,9996
95242,10146
461190,11884
461190,2426
461190,4040
461190,7710
461190,8168
461190,9390
20060,14a4d752-6056-0e0a-f1da-5773dc1d69fe
